# Tissue	Gene Ontology	Gene
blood	GO:0001570	3726
blood	GO:0001570	3791
blood	GO:0001570	51162
blood	GO:0001570	4643
blood	GO:0001570	6469
blood	GO:0001570	4851
blood	GO:0001570	4915
blood	GO:0001570	54345
blood	GO:0001570	5747
blood	GO:0001570	5921
blood	GO:0001570	55109
blood	GO:0001570	22976
blood	GO:0001570	6608
blood	GO:0001570	23414
blood	GO:0001570	7040
blood	GO:0001570	7048
blood	GO:0001570	7075
blood	GO:0001570	154796
blood	GO:0001570	7422
blood	GO:0001570	57007
blood	GO:0001570	57178
leukocyte	GO:0032943	1380
leukocyte	GO:0032943	8740
leukocyte	GO:0032943	8767
leukocyte	GO:0032943	896
leukocyte	GO:0032943	942
leukocyte	GO:0032943	958
leukocyte	GO:0032943	959
leukocyte	GO:0032943	973
leukocyte	GO:0032943	149041
leukocyte	GO:0032943	1636
leukocyte	GO:0032943	1794
leukocyte	GO:0032943	2000
leukocyte	GO:0032943	51176
leukocyte	GO:0032943	2534
leukocyte	GO:0032943	10892
leukocyte	GO:0032943	3251
leukocyte	GO:0032943	3329
leukocyte	GO:0032943	3439
leukocyte	GO:0032943	3440
leukocyte	GO:0032943	581
leukocyte	GO:0032943	3575
leukocyte	GO:0032943	3586
leukocyte	GO:0032943	3600
leukocyte	GO:0032943	4208
leukocyte	GO:0032943	29110
leukocyte	GO:0032943	5027
leukocyte	GO:0032943	2281
leukocyte	GO:0032943	5532
leukocyte	GO:0032943	5580
leukocyte	GO:0032943	5788
leukocyte	GO:0032943	6194
leukocyte	GO:0032943	6461
leukocyte	GO:0032943	7040
leukocyte	GO:0032943	7099
leukocyte	GO:0032943	7292
leukocyte	GO:0032943	7293
leukocyte	GO:0002573	142
leukocyte	GO:0002573	8563
leukocyte	GO:0002573	8600
leukocyte	GO:0002573	1435
leukocyte	GO:0002573	1437
leukocyte	GO:0002573	139716
leukocyte	GO:0002573	652
leukocyte	GO:0002573	841
leukocyte	GO:0002573	863
leukocyte	GO:0002573	942
leukocyte	GO:0002573	998
leukocyte	GO:0002573	1236
leukocyte	GO:0002573	1432
leukocyte	GO:0002573	1499
leukocyte	GO:0002573	9846
leukocyte	GO:0002573	9855
leukocyte	GO:0002573	1880
leukocyte	GO:0002573	1969
leukocyte	GO:0002573	51176
leukocyte	GO:0002573	133396
leukocyte	GO:0002573	27086
leukocyte	GO:0002573	27102
leukocyte	GO:0002573	2623
leukocyte	GO:0002573	2739
leukocyte	GO:0002573	3087
leukocyte	GO:0002573	3428
leukocyte	GO:0002573	3516
leukocyte	GO:0002573	3565
leukocyte	GO:0002573	3662
leukocyte	GO:0002573	3725
leukocyte	GO:0002573	3726
leukocyte	GO:0002573	10202
leukocyte	GO:0002573	4055
leukocyte	GO:0002573	4208
leukocyte	GO:0002573	4318
leukocyte	GO:0002573	28962
leukocyte	GO:0002573	4627
leukocyte	GO:0002573	2150
leukocyte	GO:0002573	5293
leukocyte	GO:0002573	5468
leukocyte	GO:0002573	5469
leukocyte	GO:0002573	5663
leukocyte	GO:0002573	79576
leukocyte	GO:0002573	5971
leukocyte	GO:0002573	161882
leukocyte	GO:0002573	6363
leukocyte	GO:0002573	23028
leukocyte	GO:0002573	6688
leukocyte	GO:0002573	6886
leukocyte	GO:0002573	23411
leukocyte	GO:0002573	7037
leukocyte	GO:0002573	7040
leukocyte	GO:0002573	7048
leukocyte	GO:0002573	7124
leukocyte	GO:0002573	7189
leukocyte	GO:0002573	6670
leukocyte	GO:0002573	7422
leukocyte	GO:0002573	2625
muscle	GO:0007517	43
muscle	GO:0007517	8763
muscle	GO:0007517	859
muscle	GO:0007517	9099
muscle	GO:0007517	1410
muscle	GO:0007517	1756
muscle	GO:0007517	51111
muscle	GO:0007517	2010
muscle	GO:0007517	10791
muscle	GO:0007517	3399
muscle	GO:0007517	3479
muscle	GO:0007517	1960
muscle	GO:0007517	3908
muscle	GO:0007517	3911
muscle	GO:0007517	4205
muscle	GO:0007517	4208
muscle	GO:0007517	4209
muscle	GO:0007517	4303
muscle	GO:0007517	53834
muscle	GO:0007517	825
muscle	GO:0007517	5307
muscle	GO:0007517	55352
muscle	GO:0007517	6300
muscle	GO:0007517	22801
muscle	GO:0007517	6717
muscle	GO:0007517	23411
muscle	GO:0007517	7402
muscle	GO:0007517	163126
muscle	GO:0007517	7494
neuron	GO:0043523	2065
neuron	GO:0043523	4170
neuron	GO:0043523	4204
neuron	GO:0043523	2185
neuron	GO:0043523	2309
neuron	GO:0043523	6416
neuron	GO:0043523	284
neuron	GO:0043523	348
neuron	GO:0043523	2539
neuron	GO:0043523	472
neuron	GO:0043523	2534
neuron	GO:0043523	6647
neuron	GO:0043523	7161
neuron	GO:0043523	4436
neuron	GO:0043523	581
neuron	GO:0043523	6733
neuron	GO:0043523	598
neuron	GO:0043523	8829
neuron	GO:0043523	8851
neuron	GO:0043523	673
neuron	GO:0043523	2729
neuron	GO:0043523	2730
neuron	GO:0043523	836
neuron	GO:0043523	842
neuron	GO:0043523	2898
neuron	GO:0043523	2914
neuron	GO:0043523	7043
neuron	GO:0043523	6812
neuron	GO:0043523	6648
neuron	GO:0043523	997
neuron	GO:0043523	7157
neuron	GO:0043523	3065
neuron	GO:0043523	1020
neuron	GO:0043523	1051
neuron	GO:0043523	5170
neuron	GO:0043523	11315
neuron	GO:0043523	5290
neuron	GO:0043523	5300
neuron	GO:0043523	54463
neuron	GO:0043523	3265
neuron	GO:0043523	3326
neuron	GO:0043523	3329
neuron	GO:0043523	998
neuron	GO:0043523	3091
neuron	GO:0043523	1386
neuron	GO:0043523	2625
neuron	GO:0043523	1270
neuron	GO:0043523	1499
neuron	GO:0043523	65018
neuron	GO:0043523	3611
neuron	GO:0043523	5663
neuron	GO:0043523	7786
neuron	GO:0043523	3717
neuron	GO:0043523	3725
neuron	GO:0043523	7832
neuron	GO:0043523	1728
neuron	GO:0043523	7466
neuron	GO:0043523	3845
neuron	GO:0043523	112398
neuron	GO:0043523	5921
neuron	GO:0043523	3981
neuron	GO:0043523	28996
neuron	GO:0043523	4763
neuron	GO:0043523	4296
neuron	GO:0043523	6093
neuron	GO:0043523	55294
neuron	GO:0043523	2045
lymphocyte	GO:0031294	207
lymphocyte	GO:0031294	8740
lymphocyte	GO:0031294	9020
lymphocyte	GO:0031294	915
lymphocyte	GO:0031294	916
lymphocyte	GO:0031294	919
lymphocyte	GO:0031294	920
lymphocyte	GO:0031294	940
lymphocyte	GO:0031294	942
lymphocyte	GO:0031294	959
lymphocyte	GO:0031294	998
lymphocyte	GO:0031294	1493
lymphocyte	GO:0031294	1803
lymphocyte	GO:0031294	2475
lymphocyte	GO:0031294	5879
lymphocyte	GO:0031294	2534
lymphocyte	GO:0031294	2885
lymphocyte	GO:0031294	921
lymphocyte	GO:0031294	3113
lymphocyte	GO:0031294	3119
lymphocyte	GO:0031294	3565
lymphocyte	GO:0031294	3932
lymphocyte	GO:0031294	3956
lymphocyte	GO:0031294	4067
lymphocyte	GO:0031294	6693
lymphocyte	GO:0031294	29126
lymphocyte	GO:0031294	5058
lymphocyte	GO:0031294	5062
lymphocyte	GO:0031294	5290
lymphocyte	GO:0031294	5295
lymphocyte	GO:0031294	941
lymphocyte	GO:0031294	5781
lymphocyte	GO:0031294	6363
lymphocyte	GO:0031294	22914
lymphocyte	GO:0031294	6714
lymphocyte	GO:0031294	23308
lymphocyte	GO:0031294	7292
lymphocyte	GO:0031294	7525
embryo	GO:0003143	90
embryo	GO:0003143	57534
embryo	GO:0003143	585
embryo	GO:0003143	200894
embryo	GO:0003143	10959
embryo	GO:0003143	83852
embryo	GO:0003143	2022
embryo	GO:0003143	10413
embryo	GO:0003143	27031
embryo	GO:0003143	51684
embryo	GO:0003143	3091
embryo	GO:0003143	3280
embryo	GO:0003143	5311
embryo	GO:0003143	4088
embryo	GO:0003143	4851
embryo	GO:0003143	5663
embryo	GO:0003143	55081
embryo	GO:0003143	6491
embryo	GO:0003143	6722
embryo	GO:0003143	7048
embryo	GO:0003143	2626
embryo	GO:0003143	9464
muscle	GO:0010660	239
muscle	GO:0010660	408
muscle	GO:0010660	409
muscle	GO:0010660	664
muscle	GO:0010660	1029
muscle	GO:0010660	9464
muscle	GO:0010660	9531
muscle	GO:0010660	1906
muscle	GO:0010660	2185
muscle	GO:0010660	3156
muscle	GO:0010660	3297
muscle	GO:0010660	3479
muscle	GO:0010660	93649
muscle	GO:0010660	3611
muscle	GO:0010660	3717
muscle	GO:0010660	4040
muscle	GO:0010660	4217
muscle	GO:0010660	4780
muscle	GO:0010660	5170
muscle	GO:0010660	6416
muscle	GO:0010660	23409
muscle	GO:0010660	23411
blood	GO:0016525	23213
blood	GO:0016525	183
blood	GO:0016525	350
blood	GO:0016525	356
blood	GO:0016525	387
blood	GO:0016525	576
blood	GO:0016525	889
blood	GO:0016525	9270
blood	GO:0016525	7010
blood	GO:0016525	9475
blood	GO:0016525	1524
blood	GO:0016525	10014
blood	GO:0016525	1969
blood	GO:0016525	5797
blood	GO:0016525	51378
blood	GO:0016525	51738
blood	GO:0016525	2969
blood	GO:0016525	3087
blood	GO:0016525	3202
blood	GO:0016525	3273
blood	GO:0016525	3627
blood	GO:0016525	4303
blood	GO:0016525	4763
blood	GO:0016525	4851
blood	GO:0016525	4879
blood	GO:0016525	5140
blood	GO:0016525	5176
blood	GO:0016525	5196
blood	GO:0016525	5371
blood	GO:0016525	5607
blood	GO:0016525	153090
blood	GO:0016525	5054
blood	GO:0016525	6093
blood	GO:0016525	112744
blood	GO:0016525	6347
blood	GO:0016525	6772
blood	GO:0016525	23166
blood	GO:0016525	7057
blood	GO:0016525	7060
blood	GO:0016525	7075
blood	GO:0016525	154796
natural_killer_cell	GO:0002223	8915
natural_killer_cell	GO:0002223	22914
natural_killer_cell	GO:0002223	8517
natural_killer_cell	GO:0002223	2534
natural_killer_cell	GO:0002223	6714
natural_killer_cell	GO:0002223	10892
natural_killer_cell	GO:0002223	4790
natural_killer_cell	GO:0002223	4792
natural_killer_cell	GO:0002223	6850
natural_killer_cell	GO:0002223	6885
natural_killer_cell	GO:0002223	8945
natural_killer_cell	GO:0002223	5058
natural_killer_cell	GO:0002223	7189
natural_killer_cell	GO:0002223	1147
natural_killer_cell	GO:0002223	7334
natural_killer_cell	GO:0002223	7335
natural_killer_cell	GO:0002223	3265
natural_killer_cell	GO:0002223	5580
natural_killer_cell	GO:0002223	5682
natural_killer_cell	GO:0002223	5683
natural_killer_cell	GO:0002223	5692
natural_killer_cell	GO:0002223	5716
natural_killer_cell	GO:0002223	5720
natural_killer_cell	GO:0002223	5721
natural_killer_cell	GO:0002223	3845
natural_killer_cell	GO:0002223	5970
natural_killer_cell	GO:0002223	2033
testis	GO:0008584	8531
testis	GO:0008584	8751
testis	GO:0008584	598
testis	GO:0008584	638
testis	GO:0008584	666
testis	GO:0008584	8894
testis	GO:0008584	190
testis	GO:0008584	1495
testis	GO:0008584	10018
testis	GO:0008584	2067
testis	GO:0008584	10272
testis	GO:0008584	84159
testis	GO:0008584	2492
testis	GO:0008584	2516
testis	GO:0008584	2627
testis	GO:0008584	3148
testis	GO:0008584	3624
testis	GO:0008584	3643
testis	GO:0008584	3815
testis	GO:0008584	3973
testis	GO:0008584	192670
testis	GO:0008584	4436
testis	GO:0008584	4678
testis	GO:0008584	4824
testis	GO:0008584	4254
testis	GO:0008584	5568
testis	GO:0008584	54997
testis	GO:0008584	317719
testis	GO:0008584	30812
testis	GO:0008584	6240
testis	GO:0008584	6422
testis	GO:0008584	6423
testis	GO:0008584	6662
testis	GO:0008584	7046
testis	GO:0008584	7100
testis	GO:0008584	23598
testis	GO:0008584	122042
testis	GO:0008584	7482
testis	GO:0008584	2625
testis	GO:0008584	2626
lymphocyte	GO:0045620	301
lymphocyte	GO:0045620	9655
lymphocyte	GO:0045620	604
lymphocyte	GO:0045620	652
lymphocyte	GO:0045620	972
lymphocyte	GO:0045620	1493
lymphocyte	GO:0045620	149041
lymphocyte	GO:0045620	50943
lymphocyte	GO:0045620	1840
lymphocyte	GO:0045620	2064
lymphocyte	GO:0045620	84524
lymphocyte	GO:0045620	3142
lymphocyte	GO:0045620	3146
lymphocyte	GO:0045620	3398
lymphocyte	GO:0045620	3565
lymphocyte	GO:0045620	3566
lymphocyte	GO:0045620	3624
lymphocyte	GO:0045620	3659
lymphocyte	GO:0045620	3718
lymphocyte	GO:0045620	5771
lymphocyte	GO:0045620	7292
leukocyte	GO:0050900	301
leukocyte	GO:0050900	8600
leukocyte	GO:0050900	719
leukocyte	GO:0050900	728
leukocyte	GO:0050900	9048
leukocyte	GO:0050900	960
leukocyte	GO:0050900	961
leukocyte	GO:0050900	972
leukocyte	GO:0050900	998
leukocyte	GO:0050900	1130
leukocyte	GO:0050900	1230
leukocyte	GO:0050900	1236
leukocyte	GO:0050900	1278
leukocyte	GO:0050900	1441
leukocyte	GO:0050900	1524
leukocyte	GO:0050900	91662
leukocyte	GO:0050900	140885
leukocyte	GO:0050900	284
leukocyte	GO:0050900	1880
leukocyte	GO:0050900	1901
leukocyte	GO:0050900	1910
leukocyte	GO:0050900	51119
leukocyte	GO:0050900	51135
leukocyte	GO:0050900	1991
leukocyte	GO:0050900	2059
leukocyte	GO:0050900	51378
leukocyte	GO:0050900	10451
leukocyte	GO:0050900	2321
leukocyte	GO:0050900	2335
leukocyte	GO:0050900	3146
leukocyte	GO:0050900	2534
leukocyte	GO:0050900	2621
leukocyte	GO:0050900	2683
leukocyte	GO:0050900	2734
leukocyte	GO:0050900	2885
leukocyte	GO:0050900	2921
leukocyte	GO:0050900	11151
leukocyte	GO:0050900	3055
leukocyte	GO:0050900	3071
leukocyte	GO:0050900	566
leukocyte	GO:0050900	3265
leukocyte	GO:0050900	23759
leukocyte	GO:0050900	3383
leukocyte	GO:0050900	3458
leukocyte	GO:0050900	3553
leukocyte	GO:0050900	3569
leukocyte	GO:0050900	3576
leukocyte	GO:0050900	3579
leukocyte	GO:0050900	3586
leukocyte	GO:0050900	3603
leukocyte	GO:0050900	3627
leukocyte	GO:0050900	3635
leukocyte	GO:0050900	3655
leukocyte	GO:0050900	3672
leukocyte	GO:0050900	3675
leukocyte	GO:0050900	3678
leukocyte	GO:0050900	3683
leukocyte	GO:0050900	3684
leukocyte	GO:0050900	3685
leukocyte	GO:0050900	3687
leukocyte	GO:0050900	3688
leukocyte	GO:0050900	3689
leukocyte	GO:0050900	3690
leukocyte	GO:0050900	3845
leukocyte	GO:0050900	3897
leukocyte	GO:0050900	3932
leukocyte	GO:0050900	3958
leukocyte	GO:0050900	4067
leukocyte	GO:0050900	4282
leukocyte	GO:0050900	4286
leukocyte	GO:0050900	4318
leukocyte	GO:0050900	6693
leukocyte	GO:0050900	4478
leukocyte	GO:0050900	4627
leukocyte	GO:0050900	2150
leukocyte	GO:0050900	2207
leukocyte	GO:0050900	58191
leukocyte	GO:0050900	5155
leukocyte	GO:0050900	5175
leukocyte	GO:0050900	5196
leukocyte	GO:0050900	2241
leukocyte	GO:0050900	5290
leukocyte	GO:0050900	5291
leukocyte	GO:0050900	5293
leukocyte	GO:0050900	5295
leukocyte	GO:0050900	5296
leukocyte	GO:0050900	5335
leukocyte	GO:0050900	30009
leukocyte	GO:0050900	5478
leukocyte	GO:0050900	2302
leukocyte	GO:0050900	54795
leukocyte	GO:0050900	5777
leukocyte	GO:0050900	5781
leukocyte	GO:0050900	5800
leukocyte	GO:0050900	5879
leukocyte	GO:0050900	6093
leukocyte	GO:0050900	6223
leukocyte	GO:0050900	6280
leukocyte	GO:0050900	6283
leukocyte	GO:0050900	6288
leukocyte	GO:0050900	6347
leukocyte	GO:0050900	6348
leukocyte	GO:0050900	6352
leukocyte	GO:0050900	6356
leukocyte	GO:0050900	6359
leukocyte	GO:0050900	6360
leukocyte	GO:0050900	6363
leukocyte	GO:0050900	6369
leukocyte	GO:0050900	6375
leukocyte	GO:0050900	6376
leukocyte	GO:0050900	9255
leukocyte	GO:0050900	6404
leukocyte	GO:0050900	6464
leukocyte	GO:0050900	6654
leukocyte	GO:0050900	6714
leukocyte	GO:0050900	6850
leukocyte	GO:0050900	23428
leukocyte	GO:0050900	23604
leukocyte	GO:0050900	23765
leukocyte	GO:0050900	7409
leukocyte	GO:0050900	7525
leukocyte	GO:0050900	7535
leukocyte	GO:0050900	2625
leukocyte	GO:0050900	7852
leukocyte	GO:0050900	7857
leukocyte	GO:0050900	6777
neuron	GO:0010977	23557
neuron	GO:0010977	11075
neuron	GO:0010977	4193
neuron	GO:0010977	10507
neuron	GO:0010977	2288
neuron	GO:0010977	10498
neuron	GO:0010977	382
neuron	GO:0010977	387
neuron	GO:0010977	396
neuron	GO:0010977	8829
neuron	GO:0010977	8851
neuron	GO:0010977	2932
neuron	GO:0010977	5048
neuron	GO:0010977	3066
neuron	GO:0010977	1020
neuron	GO:0010977	9353
neuron	GO:0010977	7533
neuron	GO:0010977	5530
neuron	GO:0010977	5663
neuron	GO:0010977	7431
neuron	GO:0010977	5728
neuron	GO:0010977	5747
neuron	GO:0010977	54910
neuron	GO:0010977	57142
neuron	GO:0010977	7025
neuron	GO:0010977	1942
neuron	GO:0010977	4038
neuron	GO:0010977	3397
neuron	GO:0010977	2045
heart	GO:0001947	57534
heart	GO:0001947	585
heart	GO:0001947	6926
heart	GO:0001947	27031
heart	GO:0001947	58495
heart	GO:0001947	9421
heart	GO:0001947	9464
heart	GO:0001947	1482
heart	GO:0001947	10959
heart	GO:0001947	83852
heart	GO:0001947	2022
heart	GO:0001947	51684
heart	GO:0001947	2697
heart	GO:0001947	3091
heart	GO:0001947	5311
heart	GO:0001947	28514
heart	GO:0001947	4088
heart	GO:0001947	4208
heart	GO:0001947	200894
heart	GO:0001947	4851
heart	GO:0001947	54345
heart	GO:0001947	54806
heart	GO:0001947	5663
heart	GO:0001947	55081
heart	GO:0001947	6722
heart	GO:0001947	64321
heart	GO:0001947	7048
heart	GO:0001947	7474
heart	GO:0001947	2626
heart	GO:0001947	57216
embryo	GO:0048598	29
embryo	GO:0048598	2736
embryo	GO:0048598	204851
embryo	GO:0048598	90
embryo	GO:0048598	92
embryo	GO:0048598	8312
embryo	GO:0048598	57534
embryo	GO:0048598	8452
embryo	GO:0048598	8575
embryo	GO:0048598	8613
embryo	GO:0048598	8646
embryo	GO:0048598	579
embryo	GO:0048598	585
embryo	GO:0048598	613
embryo	GO:0048598	652
embryo	GO:0048598	657
embryo	GO:0048598	8861
embryo	GO:0048598	9113
embryo	GO:0048598	1028
embryo	GO:0048598	200894
embryo	GO:0048598	25836
embryo	GO:0048598	1387
embryo	GO:0048598	10959
embryo	GO:0048598	1499
embryo	GO:0048598	9775
embryo	GO:0048598	1739
embryo	GO:0048598	9935
embryo	GO:0048598	1749
embryo	GO:0048598	9968
embryo	GO:0048598	80856
embryo	GO:0048598	1855
embryo	GO:0048598	1856
embryo	GO:0048598	1857
embryo	GO:0048598	1889
embryo	GO:0048598	1906
embryo	GO:0048598	26524
embryo	GO:0048598	83852
embryo	GO:0048598	57669
embryo	GO:0048598	10155
embryo	GO:0048598	51141
embryo	GO:0048598	26585
embryo	GO:0048598	2022
embryo	GO:0048598	51176
embryo	GO:0048598	10253
embryo	GO:0048598	2131
embryo	GO:0048598	2138
embryo	GO:0048598	2202
embryo	GO:0048598	10399
embryo	GO:0048598	10413
embryo	GO:0048598	2254
embryo	GO:0048598	2321
embryo	GO:0048598	27031
embryo	GO:0048598	2487
embryo	GO:0048598	5879
embryo	GO:0048598	51684
embryo	GO:0048598	2624
embryo	GO:0048598	10818
embryo	GO:0048598	2702
embryo	GO:0048598	2768
embryo	GO:0048598	2776
embryo	GO:0048598	2778
embryo	GO:0048598	2885
embryo	GO:0048598	2926
embryo	GO:0048598	3065
embryo	GO:0048598	3066
embryo	GO:0048598	3091
embryo	GO:0048598	3202
embryo	GO:0048598	3214
embryo	GO:0048598	3215
embryo	GO:0048598	3280
embryo	GO:0048598	3340
embryo	GO:0048598	3357
embryo	GO:0048598	3398
embryo	GO:0048598	3638
embryo	GO:0048598	3714
embryo	GO:0048598	5311
embryo	GO:0048598	3911
embryo	GO:0048598	2019
embryo	GO:0048598	3975
embryo	GO:0048598	4038
embryo	GO:0048598	4040
embryo	GO:0048598	4041
embryo	GO:0048598	4087
embryo	GO:0048598	4088
embryo	GO:0048598	4089
embryo	GO:0048598	4154
embryo	GO:0048598	28996
embryo	GO:0048598	29072
embryo	GO:0048598	4851
embryo	GO:0048598	5080
embryo	GO:0048598	5087
embryo	GO:0048598	5396
embryo	GO:0048598	5469
embryo	GO:0048598	5594
embryo	GO:0048598	5595
embryo	GO:0048598	5663
embryo	GO:0048598	5727
embryo	GO:0048598	5915
embryo	GO:0048598	5916
embryo	GO:0048598	55081
embryo	GO:0048598	6045
embryo	GO:0048598	6194
embryo	GO:0048598	6468
embryo	GO:0048598	55636
embryo	GO:0048598	6491
embryo	GO:0048598	6497
embryo	GO:0048598	6654
embryo	GO:0048598	6722
embryo	GO:0048598	6910
embryo	GO:0048598	7043
embryo	GO:0048598	7046
embryo	GO:0048598	7048
embryo	GO:0048598	6670
embryo	GO:0048598	5307
embryo	GO:0048598	2625
embryo	GO:0048598	2626
embryo	GO:0048598	9464
embryo	GO:0048598	7703
embryo	GO:0048598	65057
embryo	GO:0048598	7976
embryo	GO:0048598	8092
embryo	GO:0048598	50515
neuron	GO:0008366	10939
neuron	GO:0008366	6497
neuron	GO:0008366	4644
neuron	GO:0008366	2064
neuron	GO:0008366	4665
neuron	GO:0008366	8890
neuron	GO:0008366	8892
neuron	GO:0008366	8893
neuron	GO:0008366	7040
neuron	GO:0008366	3084
neuron	GO:0008366	7248
neuron	GO:0008366	5467
neuron	GO:0008366	3611
neuron	GO:0008366	1605
neuron	GO:0008366	4763
nervous_system	GO:0021955	2736
nervous_system	GO:0021955	8929
nervous_system	GO:0021955	9201
nervous_system	GO:0021955	2043
nervous_system	GO:0021955	2048
nervous_system	GO:0021955	57731
nervous_system	GO:0021955	2909
nervous_system	GO:0021955	2049
nervous_system	GO:0021955	4781
nervous_system	GO:0021955	4929
nervous_system	GO:0021955	5048
nervous_system	GO:0021955	5728
nervous_system	GO:0021955	5747
nervous_system	GO:0021955	1141
nervous_system	GO:0021955	7101
nervous_system	GO:0021955	81565
blood	GO:0030218	118
blood	GO:0030218	212
blood	GO:0030218	652
blood	GO:0030218	836
blood	GO:0030218	1054
blood	GO:0030218	7067
blood	GO:0030218	2034
blood	GO:0030218	10320
blood	GO:0030218	2623
blood	GO:0030218	3059
blood	GO:0030218	3313
blood	GO:0030218	3398
blood	GO:0030218	3624
blood	GO:0030218	3717
blood	GO:0030218	3815
blood	GO:0030218	93974
blood	GO:0030218	4067
blood	GO:0030218	4090
blood	GO:0030218	28982
blood	GO:0030218	28996
blood	GO:0030218	5316
blood	GO:0030218	5771
blood	GO:0030218	54977
blood	GO:0030218	5925
blood	GO:0030218	6208
blood	GO:0030218	6223
blood	GO:0030218	161882
blood	GO:0030218	6688
blood	GO:0030218	55904
blood	GO:0030218	22985
blood	GO:0030218	6886
blood	GO:0030218	6670
blood	GO:0030218	7422
blood	GO:0030218	2625
leukocyte	GO:0002687	102
leukocyte	GO:0002687	199
leukocyte	GO:0002687	1435
leukocyte	GO:0002687	8740
leukocyte	GO:0002687	8764
leukocyte	GO:0002687	8772
leukocyte	GO:0002687	623
leukocyte	GO:0002687	719
leukocyte	GO:0002687	728
leukocyte	GO:0002687	811
leukocyte	GO:0002687	972
leukocyte	GO:0002687	2919
leukocyte	GO:0002687	1230
leukocyte	GO:0002687	1236
leukocyte	GO:0002687	1991
leukocyte	GO:0002687	2185
leukocyte	GO:0002687	10488
leukocyte	GO:0002687	3146
leukocyte	GO:0002687	2621
leukocyte	GO:0002687	2277
leukocyte	GO:0002687	2920
leukocyte	GO:0002687	2921
leukocyte	GO:0002687	3071
leukocyte	GO:0002687	3383
leukocyte	GO:0002687	3552
leukocyte	GO:0002687	3554
leukocyte	GO:0002687	3565
leukocyte	GO:0002687	3569
leukocyte	GO:0002687	3576
leukocyte	GO:0002687	3579
leukocyte	GO:0002687	3627
leukocyte	GO:0002687	3958
leukocyte	GO:0002687	3965
leukocyte	GO:0002687	4283
leukocyte	GO:0002687	29108
leukocyte	GO:0002687	2150
leukocyte	GO:0002687	4254
leukocyte	GO:0002687	5196
leukocyte	GO:0002687	5228
leukocyte	GO:0002687	5724
leukocyte	GO:0002687	5054
leukocyte	GO:0002687	5879
leukocyte	GO:0002687	5880
leukocyte	GO:0002687	6347
leukocyte	GO:0002687	6348
leukocyte	GO:0002687	6352
leukocyte	GO:0002687	6363
leukocyte	GO:0002687	6369
leukocyte	GO:0002687	6375
leukocyte	GO:0002687	6387
leukocyte	GO:0002687	23075
leukocyte	GO:0002687	6868
leukocyte	GO:0002687	7040
leukocyte	GO:0002687	7057
leukocyte	GO:0002687	7124
leukocyte	GO:0002687	23604
leukocyte	GO:0002687	7422
leukocyte	GO:0002687	375056
leukocyte	GO:0002687	7941
leukocyte	GO:0002687	114609
lymphocyte	GO:0002708	259197
lymphocyte	GO:0002708	8741
lymphocyte	GO:0002708	567
lymphocyte	GO:0002708	8772
lymphocyte	GO:0002708	695
lymphocyte	GO:0002708	718
lymphocyte	GO:0002708	940
lymphocyte	GO:0002708	958
lymphocyte	GO:0002708	50943
lymphocyte	GO:0002708	56253
lymphocyte	GO:0002708	5819
lymphocyte	GO:0002708	2208
lymphocyte	GO:0002708	149233
lymphocyte	GO:0002708	2625
lymphocyte	GO:0002708	10892
lymphocyte	GO:0002708	2956
lymphocyte	GO:0002708	3329
lymphocyte	GO:0002708	3458
lymphocyte	GO:0002708	3565
lymphocyte	GO:0002708	3569
lymphocyte	GO:0002708	3593
lymphocyte	GO:0002708	117157
lymphocyte	GO:0002708	4068
lymphocyte	GO:0002708	30009
lymphocyte	GO:0002708	5590
lymphocyte	GO:0002708	5817
lymphocyte	GO:0002708	6375
lymphocyte	GO:0002708	22914
lymphocyte	GO:0002708	22976
lymphocyte	GO:0002708	6778
lymphocyte	GO:0002708	6885
lymphocyte	GO:0002708	7037
lymphocyte	GO:0002708	7040
lymphocyte	GO:0002708	23529
lymphocyte	GO:0002708	7186
lymphocyte	GO:0002708	7189
lymphocyte	GO:0002708	7292
lymphocyte	GO:0002708	7374
lymphocyte	GO:0002708	23705
lymphocyte	GO:0002708	7468
lymphocyte	GO:0002708	6777
natural_killer_cell	GO:0090100	90
natural_killer_cell	GO:0090100	91
natural_killer_cell	GO:0090100	92
natural_killer_cell	GO:0090100	4221
natural_killer_cell	GO:0090100	10370
natural_killer_cell	GO:0090100	6386
natural_killer_cell	GO:0090100	3491
natural_killer_cell	GO:0090100	10755
natural_killer_cell	GO:0090100	6794
natural_killer_cell	GO:0090100	657
natural_killer_cell	GO:0090100	659
natural_killer_cell	GO:0090100	6868
natural_killer_cell	GO:0090100	4851
natural_killer_cell	GO:0090100	7040
natural_killer_cell	GO:0090100	7046
natural_killer_cell	GO:0090100	7057
natural_killer_cell	GO:0090100	1030
natural_killer_cell	GO:0090100	2626
natural_killer_cell	GO:0090100	3611
natural_killer_cell	GO:0090100	3280
natural_killer_cell	GO:0090100	23770
natural_killer_cell	GO:0090100	7043
natural_killer_cell	GO:0090100	3516
natural_killer_cell	GO:0090100	3624
natural_killer_cell	GO:0090100	652
natural_killer_cell	GO:0090100	28996
natural_killer_cell	GO:0090100	2022
natural_killer_cell	GO:0090100	4087
natural_killer_cell	GO:0090100	4089
neuron	GO:0043524	2065
neuron	GO:0043524	4204
neuron	GO:0043524	2185
neuron	GO:0043524	6416
neuron	GO:0043524	284
neuron	GO:0043524	348
neuron	GO:0043524	2534
neuron	GO:0043524	6647
neuron	GO:0043524	7161
neuron	GO:0043524	4436
